series_key,metric_family,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,unit,year_count,years,missing_2020_2024,comparability_class,note
procedure_volume|surgical|Body & Extremities|Buttock Augmentation|Thailand|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Augmentation,Thailand,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Augmentation|Turkiye|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Augmentation,Turkiye,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Augmentation|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Augmentation,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Augmentation|United States|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Augmentation,United States,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Lift|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Lift,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Lift|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Lift,Japan,,,procedure volume,procedures,4,"2020,2021,2022,2024",2023,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Lift|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Lift,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Buttock Lift|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Buttock Lift,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Argentina|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Argentina,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Brazil|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Brazil,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Colombia|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Colombia,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Germany|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Germany,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Global|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Global,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Greece|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Greece,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|India|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,India,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Italy|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Italy,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Japan,,,procedure volume,procedures,3,"2021,2022,2024","2020,2023",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Mexico|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Mexico,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Spain|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Spain,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Thailand|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Thailand,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|Turkiye|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,Turkiye,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Labiaplasty|United States|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Labiaplasty,United States,,,procedure volume,procedures,4,"2021,2022,2023,2024",2020,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Liposuction|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Liposuction,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Liposuction|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Liposuction,Japan,,,procedure volume,procedures,4,"2020,2021,2022,2024",2023,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Liposuction|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Liposuction,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Liposuction|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Liposuction,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Lower Body Lift|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Lower Body Lift,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Lower Body Lift|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Lower Body Lift,Japan,,,procedure volume,procedures,4,"2020,2021,2022,2024",2023,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Lower Body Lift|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Lower Body Lift,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Lower Body Lift|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Lower Body Lift,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Thigh Lift|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Thigh Lift,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Thigh Lift|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Thigh Lift,Japan,,,procedure volume,procedures,4,"2020,2021,2022,2024",2023,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Thigh Lift|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Thigh Lift,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Thigh Lift|UK|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Thigh Lift,UK,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Total Body & Extremities Procedures|Iran|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Total Body & Extremities Procedures,Iran,,,procedure volume,procedures,3,"2022,2023,2024","2020,2021",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Total Body & Extremities Procedures|Japan|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Total Body & Extremities Procedures,Japan,,,procedure volume,procedures,4,"2020,2021,2022,2024",2023,trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
procedure_volume|surgical|Body & Extremities|Total Body & Extremities Procedures|Romania|||procedure volume|procedures,procedure_volume,surgical,Body & Extremities,Total Body & Extremities Procedures,Romania,,,procedure volume,procedures,3,"2021,2022,2023","2020,2024",trend_partial,Comparable as a partial multi-year trend; inspect missing years before charting.
