source_year,data_year,source_file,source_url,page,table_index,table_name,metric_family,record_role,procedure_type,procedure_group,procedure,geo,dimension_type,dimension,metric_name,rank,value,value_text,unit,percent,percent_of_total,compare_to_year,note,series_key,row_hash
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Belgium,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,13.3,13.3%,percent,13.3,,,,resident_statistics||||Belgium|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,c9d8ba52403324ff
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Brazil,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,37.5,37.5%,percent,37.5,,,,resident_statistics||||Brazil|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,eacbed82599dc0cd
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Colombia,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,16.7,16.7%,percent,16.7,,,,resident_statistics||||Colombia|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,610870f543bb9b7e
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,France,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,83.3,83.3%,percent,83.3,,,,resident_statistics||||France|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,d3a4433b18f37c58
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Germany,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,27.3,27.3%,percent,27.3,,,,resident_statistics||||Germany|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,d5e2bf52e6168d13
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Greece,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,75.0,75.0%,percent,75.0,,,,resident_statistics||||Greece|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,f3a7cb26afb335a8
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,India,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,46.2,46.2%,percent,46.2,,,,resident_statistics||||India|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,80b540a1b1973b3a
2023,2023,E:\shared\行业报告\2023isaps-global-survey.pdf,https://www.isaps.org/media/rxnfqibn/isaps-global-survey_2023.pdf,66,1,resident_statistics,resident_statistics,current,,,,Italy,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?,No,IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No,,53.3,53.3%,percent,53.3,,,,resident_statistics||||Italy|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING?|No|IS THERE A REQUIREMENT FOR YOUR RESIDENTS TO COMPLETE A LOGBOOK OF PROCEDURES AS PART OF THEIR TRAINING? - No|percent,b612bae1083facf8
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Eyelid Surgery,Global,,,procedure volume,1,2115360,"2,115,360",procedures,,12.1,,,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,17d1935d85e61486
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Eyelid Surgery,Global,,,procedure volume,1,1865636,"1,865,636",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,4df304ad79f079e8
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Eyelid Surgery,Global,,,procedure volume,1,1225540,"1,225,540",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Eyelid Surgery|Global|||procedure volume|procedures,f24890ee72d0b214
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Eyelid Surgery,Global,,,percent change,1,13.4,13.4%,percent_change,,,2023,,procedure_percent_change|surgical||Eyelid Surgery|Global|||percent change|percent_change,f049874989170cd9
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Eyelid Surgery,Global,,,percent change,1,72.6,72.6%,percent_change,,,2020,,procedure_percent_change|surgical||Eyelid Surgery|Global|||percent change|percent_change,11ea1a18dcff1bbc
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Liposuction,Global,,,procedure volume,2,2087189,"2,087,189",procedures,,12.0,,,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,b124c2924e690195
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Liposuction,Global,,,procedure volume,2,2388881,"2,388,881",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,79742b86a5e1d2e6
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Liposuction,Global,,,procedure volume,2,1525197,"1,525,197",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Liposuction|Global|||procedure volume|procedures,6c7e32e61e0d0f40
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Liposuction,Global,,,percent change,2,-12.6,-12.6%,percent_change,,,2023,,procedure_percent_change|surgical||Liposuction|Global|||percent change|percent_change,1d7204d6bc22965c
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Liposuction,Global,,,percent change,2,36.8,36.8%,percent_change,,,2020,,procedure_percent_change|surgical||Liposuction|Global|||percent change|percent_change,5e37e494fdf4638d
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Augmentation,Global,,,procedure volume,3,1658615,"1,658,615",procedures,,9.5,,,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,0d05d8706a6e2e71
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Augmentation,Global,,,procedure volume,3,2009263,"2,009,263",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,4461ddc9b26cc665
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Augmentation,Global,,,procedure volume,3,1624281,"1,624,281",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Augmentation|Global|||procedure volume|procedures,e8e3eb5e4e4e44da
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Augmentation,Global,,,percent change,3,-17.5,-17.5%,percent_change,,,2023,,procedure_percent_change|surgical||Breast Augmentation|Global|||percent change|percent_change,2b1631d7b9660b74
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Augmentation,Global,,,percent change,3,2.1,2.1%,percent_change,,,2020,,procedure_percent_change|surgical||Breast Augmentation|Global|||percent change|percent_change,ec5a1867aa9a19a3
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Scar Revision,Global,,,procedure volume,4,1156446,"1,156,446",procedures,,6.6,,,procedure_volume|surgical||Scar Revision|Global|||procedure volume|procedures,663262895f9c59c9
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Rhinoplasty,Global,,,procedure volume,5,1083631,"1,083,631",procedures,,6.2,,,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,6258b78538303b37
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Rhinoplasty,Global,,,procedure volume,5,1201908,"1,201,908",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,b7c5c70491d36468
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Rhinoplasty,Global,,,procedure volume,5,852554,"852,554",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Rhinoplasty|Global|||procedure volume|procedures,8a5d5d6f8f123e15
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Rhinoplasty,Global,,,percent change,5,-9.8,-9.8%,percent_change,,,2023,,procedure_percent_change|surgical||Rhinoplasty|Global|||percent change|percent_change,aba761cb26473e30
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Rhinoplasty,Global,,,percent change,5,27.1,27.1%,percent_change,,,2020,,procedure_percent_change|surgical||Rhinoplasty|Global|||percent change|percent_change,7dc6631b690109a0
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Abdominoplasty,Global,,,procedure volume,6,1036236,"1,036,236",procedures,,6.0,,,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,df6d05636dab3799
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Abdominoplasty,Global,,,procedure volume,6,1223143,"1,223,143",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,df7c138249ae95ff
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Abdominoplasty,Global,,,procedure volume,6,765248,"765,248",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Abdominoplasty|Global|||procedure volume|procedures,4b2ec4a155338240
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Abdominoplasty,Global,,,percent change,6,-15.3,-15.3%,percent_change,,,2023,,procedure_percent_change|surgical||Abdominoplasty|Global|||percent change|percent_change,e97ad52c2a57a2b9
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Abdominoplasty,Global,,,percent change,6,35.4,35.4%,percent_change,,,2020,,procedure_percent_change|surgical||Abdominoplasty|Global|||percent change|percent_change,c53088a0bd1fd509
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,947007,"947,007",procedures,,5.4,,,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,b18bf35e594c664b
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,794569,"794,569",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,dfd5d2eccf27208f
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Fat Grafting - Face,Global,,,procedure volume,7,515819,"515,819",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Fat Grafting - Face|Global|||procedure volume|procedures,0cf8af8def3e5a73
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Fat Grafting - Face,Global,,,percent change,7,19.2,19.2%,percent_change,,,2023,,procedure_percent_change|surgical||Fat Grafting - Face|Global|||percent change|percent_change,08de01a8fc64414c
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Fat Grafting - Face,Global,,,percent change,7,83.6,83.6%,percent_change,,,2020,,procedure_percent_change|surgical||Fat Grafting - Face|Global|||percent change|percent_change,1aaee53855d02967
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Lift,Global,,,procedure volume,8,772138,"772,138",procedures,,4.4,,,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,0fba1638e72367a0
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Lift,Global,,,procedure volume,8,963580,"963,580",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,1bd67e6c16bd44ae
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Lift,Global,,,procedure volume,8,594691,"594,691",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Lift|Global|||procedure volume|procedures,6805a5f62af2b8af
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Lift,Global,,,percent change,8,-19.9,-19.9%,percent_change,,,2023,,procedure_percent_change|surgical||Breast Lift|Global|||percent change|percent_change,39405a3438f66ba3
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Lift,Global,,,percent change,8,29.8,29.8%,percent_change,,,2020,,procedure_percent_change|surgical||Breast Lift|Global|||percent change|percent_change,bb14189f17980bed
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Face Lift,Global,,,procedure volume,9,737028,"737,028",procedures,,4.2,,,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,222ef1aef75dd0c6
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Face Lift,Global,,,procedure volume,9,686312,"686,312",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,57ecf7c38476f840
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Face Lift,Global,,,procedure volume,9,419046,"419,046",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Face Lift|Global|||procedure volume|procedures,96d926401b35a0fc
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Face Lift,Global,,,percent change,9,7.4,7.4%,percent_change,,,2023,,procedure_percent_change|surgical||Face Lift|Global|||percent change|percent_change,38686d9a36ff3faa
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Face Lift,Global,,,percent change,9,75.9,75.9%,percent_change,,,2020,,procedure_percent_change|surgical||Face Lift|Global|||percent change|percent_change,7115f9d90975e557
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Lip Enhancement/Perioral Procedure,Global,,,procedure volume,10,730752,"730,752",procedures,,4.2,,,procedure_volume|surgical||Lip Enhancement/Perioral Procedure|Global|||procedure volume|procedures,62c6dfd250c0895c
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Lip Enhancement/Perioral Procedure,Global,,,procedure volume,10,959675,"959,675",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Lip Enhancement/Perioral Procedure|Global|||procedure volume|procedures,c225ead1d64bc5c8
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Lip Enhancement/Perioral Procedure,Global,,,percent change,10,-23.9,-23.9%,percent_change,,,2023,,procedure_percent_change|surgical||Lip Enhancement/Perioral Procedure|Global|||percent change|percent_change,844dbad3c6814a02
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Breast Reduction,Global,,,procedure volume,11,652676,"652,676",procedures,,3.7,,,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,d3a8d2423d52ffb5
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Reduction,Global,,,procedure volume,11,728296,"728,296",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,271b055daaf4714e
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Breast Reduction,Global,,,procedure volume,11,426363,"426,363",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Breast Reduction|Global|||procedure volume|procedures,0c45f25fc32821fe
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Reduction,Global,,,percent change,11,-10.4,-10.4%,percent_change,,,2023,,procedure_percent_change|surgical||Breast Reduction|Global|||percent change|percent_change,c2c0a4f66a272154
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Breast Reduction,Global,,,percent change,11,53.1,53.1%,percent_change,,,2020,,procedure_percent_change|surgical||Breast Reduction|Global|||percent change|percent_change,b0928563f10c2559
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,current,surgical,,Buttock Augmentation,Global,,,procedure volume,12,644770,"644,770",procedures,,3.7,,,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,51566487c80a4c9c
2024,2023,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Buttock Augmentation,Global,,,procedure volume,12,821232,"821,232",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,e3e8229e258ea97b
2024,2020,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_volume,comparator,surgical,,Buttock Augmentation,Global,,,procedure volume,12,396105,"396,105",procedures,,,,Comparator column in 2024 report.,procedure_volume|surgical||Buttock Augmentation|Global|||procedure volume|procedures,b257045f8b006201
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Buttock Augmentation,Global,,,percent change,12,-21.5,-21.5%,percent_change,,,2023,,procedure_percent_change|surgical||Buttock Augmentation|Global|||percent change|percent_change,431f98ea7393aad9
2024,2024,E:\shared\行业报告\2024 isaps-global-survey.pdf,https://www.isaps.org/media/30xldsyf/isaps-global-survey-2024.pdf,9,1,worldwide_ranked_procedures,procedure_percent_change,percent_change,surgical,,Buttock Augmentation,Global,,,percent change,12,62.8,62.8%,percent_change,,,2020,,procedure_percent_change|surgical||Buttock Augmentation|Global|||percent change|percent_change,259136abceebcba7
