source_id,source_org,source_page,source_page_title,link_text,url,canonical_url,year,artifact_type,topic,status,http_status,content_type,local_path,sha256,bytes,captured_at,note
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2019+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2019+Plastic+Surgery+Statistics,2019,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics,Plastic Surgery Statistics | American Society of Plastic Surgeons,2019 Plastic Surgery Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2019+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2019+Plastic+Surgery+Statistics,2019,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,2019/2022 National Cosmetic Procedures,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedure-trends-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedure-trends-2022.pdf,2019-2022,pdf,cosmetic_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2019-2022__cosmetic_procedure__2019-2022-national-cosmetic-procedures.pdf,b0e316bff851d3745a4b4d92e7d9074e550c0480092b9a8759c3d629fc68b8dc,106913,2026-06-20T02:56:57+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,2019/2022 National Minimally Invasive Procedures,https://www.plasticsurgery.org/documents/news/statistics/2022/minimally-invasive-procedure-trends-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/minimally-invasive-procedure-trends-2022.pdf,2019-2022,pdf,minimally_invasive,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2019-2022__minimally_invasive__2019-2022-national-minimally-invasive-procedures.pdf,29cc4c72aa872df16bc479d838f26f7222d56c70a6e225d3192ce7b2061137af,120962,2026-06-20T02:56:58+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,2019/2022 National Reconstructive Procedures,https://www.plasticsurgery.org/documents/news/statistics/2022/reconstructive-procedure-trends-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/reconstructive-procedure-trends-2022.pdf,2019-2022,pdf,reconstructive_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2019-2022__reconstructive_procedure__2019-2022-national-reconstructive-procedures.pdf,69592b83248d016a20aeb14be2f2a55699acb9ac79b2c421f8665cd03346498e,120455,2026-06-20T02:56:58+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (13-19),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-13-19-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-13-19-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-13-19.pdf,a5552b8306ba8d3bab30fd345e9c50a2e09375b5831b993476f319496f691197,272988,2026-06-20T02:56:43+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (20-29),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-20-29-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-20-29-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-20-29.pdf,b342c5f1e1c753003b9cd050d718fad8425bccdceeed75197d082124394ae7a1,273442,2026-06-20T02:56:45+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (30-39),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-30-39-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-30-39-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-30-39.pdf,040da3127a0a1df1259b6f2b596faa3b21a6e10b1492017f4d9fa6838693222e,273674,2026-06-20T02:56:46+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (40-54),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-40-54-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-40-54-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-40-54.pdf,abc45ab0759d35e92bb2caca04639aab5c2047aebf0d4283d62d896ac5590633,273362,2026-06-20T02:56:47+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (55-69),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-55-69-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-55-69-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-55-69.pdf,62b3c5b8fb34ebfa023715d26bb01f4896bfe179c55684be087dca0ef9530e55,277682,2026-06-20T02:56:48+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (70+),https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-70-over-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ages-70-over-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__cosmetic-patients-70.pdf,cff7fff88dba215adc67e59414f1da75c2f58b54bff95d32853b2cfa30af6ea4,273512,2026-06-20T02:56:49+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Reconstructive Breast Procedures (by age),https://www.plasticsurgery.org/documents/news/statistics/2020/reconstructive-breast-procedures-age-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/reconstructive-breast-procedures-age-2020.pdf,2020,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__age_distribution__reconstructive-breast-procedures-by-age.pdf,e60d149a8ee50cd6a2e9c6f05c55aa2ed355351e21113a23aa030056daf6fe10,273087,2026-06-20T02:56:50+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Average Surgeon Fees,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-average-cost-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-average-cost-2020.pdf,2020,pdf,average_fee,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__average_fee__average-surgeon-fees.pdf,42624ecd534682e3e43e18a798308c08920220fdc22aca51295df837d0cc0764,334475,2026-06-20T02:56:40+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Procedures by Ethnicity,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ethnicity-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-ethnicity-2020.pdf,2020,pdf,cosmetic_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__cosmetic_procedure__procedures-by-ethnicity.pdf,9f39669548e4d65591ea04baa235d3fc592a8bede2eaf41b11faeffd073c71b9,274473,2026-06-20T02:56:39+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Top 5 Cosmetic Surgical Procedures,https://www.plasticsurgery.org/documents/news/statistics/2020/top-five-cosmetic-plastic-surgery-procedures-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/top-five-cosmetic-plastic-surgery-procedures-2020.pdf,2020,pdf,cosmetic_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__cosmetic_procedure__top-5-cosmetic-surgical-procedures.pdf,bd8e350efd6256e14128f139be0ad55c7979412cceb297046601fed731598cb7,220702,2026-06-20T02:56:37+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Surgery in Males,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-men-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-men-2020.pdf,2020,pdf,gender_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__gender_distribution__cosmetic-surgery-in-males.pdf,b157e69adb7d2819e2c1d12b35a444de7c5abd9eb95b387bbf58ce0f0fd50e2d,315899,2026-06-20T02:56:52+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Surgery in Females,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-women-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-women-2020.pdf,2020,pdf,gender_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__gender_distribution__cosmetic-surgery-in-females.pdf,d158017bfaf725bdafb043391983cb49b014408f3a1ff5b3c35b75b22136432d,309167,2026-06-20T02:56:51+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Body Contouring / Gender Confirmation Surgery,https://www.plasticsurgery.org/documents/news/statistics/2020/body-contouring-gender-confirmation-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/body-contouring-gender-confirmation-2020.pdf,2020,pdf,procedure_statistics,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__procedure_statistics__body-contouring-gender-confirmation-surgery.pdf,3e13904c2f852396e66c02477188ba6fee5d44e02c07c5b7d5ba3f47c0280351,270479,2026-06-20T02:56:41+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,2020 Plastic Surgery Statistics Report,https://www.plasticsurgery.org/documents/news/statistics/2020/plastic-surgery-statistics-full-report-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/plastic-surgery-statistics-full-report-2020.pdf,2020,pdf,procedure_statistics,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__procedure_statistics__2020-plastic-surgery-statistics-report.pdf,ddbf1a02922b42fbb5975d57f079e4f883eeaac870546b83f04a16ad1974bb47,1790704,2026-06-20T02:56:33+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics,Plastic Surgery Statistics | American Society of Plastic Surgeons,2020 Plastic Surgery Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Account Dashboard,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Reconstructive Demographics,https://www.plasticsurgery.org/documents/news/statistics/2020/reconstructive-procedure-demographics-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/reconstructive-procedure-demographics-2020.pdf,2020,pdf,reconstructive_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__reconstructive_procedure__reconstructive-demographics.pdf,93bc89ceddbb7971bfc1122bf0da45b5c479880976e6ad40a51d9658cd73c74e,273077,2026-06-20T02:56:42+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2020+Plastic+Surgery+Statistics,2020 Plastic Surgery Statistics | American Society of Plastic Surgeons,Procedures by Region,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-region-2020.pdf,https://www.plasticsurgery.org/documents/news/statistics/2020/cosmetic-procedures-region-2020.pdf,2020,pdf,regional_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2020__regional_distribution__procedures-by-region.pdf,f408f024345a2185902bbdf59b44bdd0907e46da7c5c022cbd20c65d62536f91,588475,2026-06-20T02:56:38+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,Plastic Surgery Statistics | American Society of Plastic Surgeons,,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,2021,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,Plastic Surgery Statistics | American Society of Plastic Surgeons,Account Dashboard,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2021+Plastic+Surgery+Statistics,2021,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (13-19),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-13-19-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-13-19-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-13-19.pdf,4142ecd875e5e1dd47e52ffaf8a8755e26091fb2f0aad49df48280833ad02fd3,127077,2026-06-20T02:57:05+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (20-29),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-20-29-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-20-29-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-20-29.pdf,ae8709891900d01a316a45c825efa412561cdc9843c2428923fed2ce9db9aec7,135066,2026-06-20T02:57:06+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (30-39),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-30-39-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-30-39-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-30-39.pdf,25229f4dc0c0b73b0cd4a02729b7b237456d08f7d087710b1672c4318c9abd86,134995,2026-06-20T02:57:07+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (40-54),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-40-54-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-40-54-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-40-54.pdf,78a6ea21defe426ad79d78eeac532069d8f4bac1dc028ee761ab87b4d01aa1ab,135038,2026-06-20T02:57:08+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (55-69),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-55-69-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-55-69-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-55-69.pdf,926cbf83baab1e7f81b0bc2eff328e410ed49c549e2fe4ffaf7a2b809b31fee8,134985,2026-06-20T02:57:09+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Patients (70+),https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-70-over-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-ages-70-over-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__cosmetic-patients-70.pdf,e63663c915fdf218677904d95fbd1bc5fbff0ddb73f4ba1c761e3cad5df6cc0f,134910,2026-06-20T02:57:09+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Reconstructive Breast Procedures (by age),https://www.plasticsurgery.org/documents/news/statistics/2022/reconstructive-breast-procedures-age-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/reconstructive-breast-procedures-age-2022.pdf,2022,pdf,age_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__age_distribution__reconstructive-breast-procedures-by-age.pdf,4a6b9962ef5a84f8d1c2c5d572f20851bba4c3858f92abd8daca2ea69984380a,132354,2026-06-20T02:57:10+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Average Surgeon Fees,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-average-cost-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-average-cost-2022.pdf,2022,pdf,average_fee,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__average_fee__average-surgeon-fees.pdf,c1db670845ecf8902ec1e4d74ef7c5d03e4b03c9ca1536cdfdaf9a3909e9d701,148634,2026-06-20T02:57:04+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,2022 Plastic Surgery Statistics Report,https://www.plasticsurgery.org/documents/news/statistics/2022/plastic-surgery-statistics-report-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/plastic-surgery-statistics-report-2022.pdf,2022,pdf,complete_report,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__complete_report__2022-plastic-surgery-statistics-report.pdf,73495346d37671d2d9c310a108c23cb804a114c7ce5e85a90fa5d690045b5ae0,1903600,2026-06-20T02:56:56+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Top 5 Cosmetic Surgical Procedures,https://www.plasticsurgery.org/documents/news/statistics/2022/top-five-cosmetic-plastic-surgery-procedures-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/top-five-cosmetic-plastic-surgery-procedures-2022.pdf,2022,pdf,cosmetic_procedure,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__cosmetic_procedure__top-5-cosmetic-surgical-procedures.pdf,7792a0c8d719bdee09df5d87a0d94fd1837d72cf0066b0fbc6de6a29847ea514,120505,2026-06-20T02:56:59+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Surgery in Males,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-men-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-men-2022.pdf,2022,pdf,gender_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__gender_distribution__cosmetic-surgery-in-males.pdf,49f4dbf5a3e14612348a3e916497082c8170ab4c490654b332402cf3d6537f64,137753,2026-06-20T02:57:12+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Cosmetic Surgery in Females,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-women-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/cosmetic-procedures-women-2022.pdf,2022,pdf,gender_distribution,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__gender_distribution__cosmetic-surgery-in-females.pdf,7543f0677c84e8c067966e9d1e7da35194415a0f8a5a7f0e4832e55df631d713,137681,2026-06-20T02:57:11+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Top 5 Minimally Invasive Procedures,https://www.plasticsurgery.org/documents/news/statistics/2022/top-five-minimally-invasive-procedures-2022.pdf,https://www.plasticsurgery.org/documents/news/statistics/2022/top-five-minimally-invasive-procedures-2022.pdf,2022,pdf,minimally_invasive,downloaded,,application/pdf,data\commercial_sources\phase1_official_stats\asps_plastic_surgery_statistics\2022__minimally_invasive__top-5-minimally-invasive-procedures.pdf,a5b5c6daa501befca54e69b2b0d5bf08438b1418543e2f80bdae00886cf0bcd6,138574,2026-06-20T02:57:00+08:00,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics,Plastic Surgery Statistics | American Society of Plastic Surgeons,2022 Plastic Surgery Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022,html_year_page,procedure_statistics,discovered,,,,,,,
asps_plastic_surgery_statistics,ASPS,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022 Plastic Surgery Statistics | American Society of Plastic Surgeons,Account Dashboard,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,https://www.plasticsurgery.org/news/plastic-surgery-statistics?sub=2022+Plastic+Surgery+Statistics,2022,html_year_page,procedure_statistics,discovered,,,,,,,
