priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P3,4,Allergan,19,,CoolSculpting,Cryolipolysis (冷冻溶脂),prod_207d987ac434,REC_0127,pf_4b669d635c47,EBD,Cryotherapy,Cryolipolysis,Cryolipolysis,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",16,0,20,0,9,11,1,4,3,9,https://aaaem-dev.allerganaesthetics.co.in/our-brands/coolsculpting,https://aaaem-dev.allerganaesthetics.co.in/,https://www.accessdata.fda.gov/cdrh_docs/pdf17/k171069.pdf,official_site_spec_candidate:5; company_ce_documents:3; official_fda_source:3; ce_notified_body_certificate:3,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,HArmonyCa,Hybrid Injectable (CaHA + HA),prod_c3035f6a026c,REC_0314,pf_db0b6fa8ea5b,Injectables,Biostimulator,Calcium Hydroxylapatite,Calcium Hydroxylapatite,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page, official_spec_candidate",10,0,78,0,30,48,8,1,1,18,https://admedicas.com/harmonyca-en-2/,https://www.allerganaesthetics.gr/,https://cloud.allerganaestheticsnordics.com/HarmonyCa,official_site_spec_candidate:5; ce_notified_body_certificate:5; company_official_ifu:1; official_company_ifu_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,Juvéderm,HA Dermal Filler (玻尿酸),prod_3d363f80e6cb,REC_0369,pf_1fcc5f90d0bb,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page",15,0,64,0,16,48,3,10,11,15,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S065B.pdf,https://www.allerganaesthetics.ca/,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S065B.pdf,ce_notified_body_certificate:6; registration_project_nmpa_master:6; official_regulator_record:6; official_site_spec_candidate:5,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,Kybella / Belkyra,Deoxycholic Acid (脱氧胆酸),prod_739853cc57c1,REC_0387,pf_20b8f1df3f64,Injectables,Lipolytic,Deoxycholic Acid,Deoxycholic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",18,0,96,0,23,73,2,2,1,9,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/206333s005lbl.pdf,https://hcp.mykybella.com/content/dam/hcp-kybella/pdf/kybella_pi.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/206333lbl.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2; fda_core_registration_supplement_20260531:kybella_nda206333:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,Natrelle,Breast Implants (隆胸假体),prod_cb379d08fa8a,REC_0476,pf_de7b89ae7dc4,Implants,Breast Implant,Breast Implant,Breast Implant,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",19,0,9,0,5,4,3,1,1,9,https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?CountryName=&DeviceName=&OwnerOperatorName=&OwnerOperatorNumber=2011068&PAGENUM=50&ProductCode=&ProprietaryName=&RegistrationNumber=9617229&SortColumn=EstablishmentName20%25ASC&StateName=&establishmentName=&establishmentType=&regNum=&showList=1&start_search=1,https://www.allerganaesthetics.com/,https://www.nmpa.gov.cn/datasearch/home-index.html,official_site_spec_candidate:4; ce_notified_body_certificate:3; company_ce_documents:2; manual_registered_name_review:REC_0476:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,SkinMedica,Medical Grade Skincare,prod_89ac4ff1cb18,REC_0659,pf_8ee6ddf5e24f,Injectables,Skin Booster,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",11,0,17,0,3,14,0,1,1,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P050047S017,https://www.allerganaesthetics.com/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?ID=P050047S017,ce_notified_body_certificate:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2; fda_pma_gap_queue_official:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Allergan,19,,Skinvive / Volite,Microdroplet HA (微滴玻尿酸),prod_41fd1fb4908f,REC_0665,pf_0a2abe52d784,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page, official_spec_candidate",11,0,41,0,10,31,2,4,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf11/P110033S059C.pdf,https://www.allerganaesthetics.com/brands/skinvive,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=P110033S059,ce_notified_body_certificate:7; official_site_spec_candidate:4; company_ce_documents:1; fda_core_registration_supplement_20260531:skinvive_p110033_s059:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Alma Lasers,14,,Alma Hybrid,CO2 + Non-Ablative Dual Laser,prod_fe1881c6377d,REC_0847,pf_93a260b8077a,EBD,Laser,CO2 Laser,CO2 Laser,official_evidence_promoted,"official_fda_api, official_fda_document, official_product_document, official_product_page, official_spec_candidate",14,0,55,0,14,41,0,2,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,https://lp.almalasers.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,ce_notified_body_certificate:4; official_site_spec_candidate:4; company_ce_documents:2; eu_eudamed:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Alma Lasers,14,,Alma IQ,AI Skin Analysis System,prod_60d49cc724e6,REC_0850,pf_f1eb21516c35,Diagnostics,Imaging,Ai Imaging,Ai Imaging,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",14,0,16,0,13,3,0,1,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,https://www.almalasers.com/products/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,official_search_excerpt_spec_candidate:3; ce_notified_body_certificate:3; official_site_spec_candidate:2; company_ce_documents:2,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Candela,16,,Vbeam Prima / Perfecta,Pulsed Dye Laser (PDL),prod_726619d6762a,REC_0737,pf_aaa9f8f4b315,EBD,Laser,Dye Laser,Dye Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",12,0,49,0,8,41,0,1,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,https://candelamedical.com/products/vbeam-pulsed-dye-laser/,https://www.accessdata.fda.gov/cdrh_docs/pdf2/k021180.pdf,ce_notified_body_certificate:6; official_search_excerpt_spec_candidate:5; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Classys,10,,SCIZER,SCIZER,prod_6f5741324e5d,REC_0914,pf_f155a0db99a6,EBD,HIFU,HIFU,HIFU,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",15,0,55,0,12,43,0,1,1,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K230100,https://classys.com/product_category/body/,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230100.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Cutera,10,,truSculpt (iD / flex),Body Contouring,prod_41594fb8bf9d,REC_0713,pf_c4000dd40301,EBD,EMS,Stem Cell,Stem Cell,official_evidence_promoted,"official_fda_api, official_product_document, official_product_page, official_spec_candidate",14,0,21,0,9,12,0,2,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K221407,https://cutera.com/us-en/products/trusculpt/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K162512,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2; fda_openfda_510k:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Cynosure,14,,Elite iQ,Laser Workstation,prod_072bcaa96d88,REC_0222,pf_d1bef7dfbcf2,EBD,Laser,Nd:YAG Laser,Nd:YAG Laser,official_evidence_promoted,"official_company_certificate, official_fda_document, official_product_document, official_product_page",10,0,23,0,2,21,0,2,1,9,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfmaude/detail.cfm?mdrfoi__id=21699488&pc=GEX,https://www.cynosure.com/product/elite-iq/,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K193426.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:4; eu_eudamed:2; company_official_ifu:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,DEKA,10,,Deka,Renaissance / SmartXide,prod_16a3d4775c95,REC_0158,pf_bd82a95f1bae,EBD,Laser,CO2 Laser,CO2 Laser,official_evidence_promoted,"official_fda_api, official_fda_document, official_product_document, official_product_page, official_spec_candidate",29,0,90,0,18,72,14,7,1,18,https://accessgudid.nlm.nih.gov/devices/08057017760313,https://technologies.dekalaser.com/en-GB/getDAdoc.ashx?man=4352,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K234055,manual_needs_review_resolution:fda_openfda_510k:6; official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; company_ce_documents:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,DEKA,10,,SmartXide (Touch / Punto),CO2 Laser,prod_09aa10d3943a,REC_0669,pf_43df60655ce0,EBD,Laser,CO2 Laser,CO2 Laser,official_evidence_promoted,"official_fda_api, official_fda_document, official_product_document, official_product_page, official_spec_candidate",19,0,75,0,13,62,9,2,1,15,https://accessgudid.nlm.nih.gov/devices/08057017760313,https://www.dekalaser.fr/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K072159,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2; fda_openfda_510k:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,El.En.,11,,Asclepion,MCL31 Dermablate,prod_d0bb3d5c5980,REC_0051,pf_5c5f7e9edb34,EBD,Laser,Er:YAG Laser,Er:YAG Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_evidence_promoted",13,0,37,0,10,27,0,1,1,15,https://aesla.com/en/mcl31-dermablate/,https://asclepion.com/wp-content/uploads/2025/01/Brochure_Dermablate_2024-12_EN.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K210634.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,El.En.,11,,Asclepion,PicoStar,prod_73d2f01146dd,REC_0054,pf_f4d98765a462,EBD,Laser,Picosecond Laser,Picosecond Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",13,0,20,0,8,12,0,1,1,15,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K131757.pdf,https://asclepionuk.com/why-regulatory-certifications-are-so-important-for-laser-devices/,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K131757.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,El.En.,11,,DEKA,Again PRO,prod_6130d2c34ac5,REC_0162,pf_b9838d381fb7,EBD,Laser,Nd:YAG Laser,Nd:YAG Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",12,0,30,0,6,24,3,1,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K233090,https://www.dekalaser.fr/,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K233090.pdf,company_ce_documents:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2; fda_510k_gap_queue_official:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,El.En.,11,,Quanta System,Youlaser MT,prod_ec8422f0d946,REC_0586,pf_c906a3eeb0b2,EBD,Laser,CO2 Laser,CO2 Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_evidence_promoted",13,0,54,0,14,40,3,1,1,18,https://www.ayamedical.com/youlasermt,https://www.quantasystem.com/laser/youlaser-family/,https://www.accessdata.fda.gov/cdrh_docs/pdf18/K182669.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Fotona d.o.o.,10,,Fotona,TimeWalker,prod_dd2c5aeea2eb,REC_0282,pf_97ab719ebd10,EBD,Laser,Er:YAG Laser,Er:YAG Laser,official_evidence_promoted,"official_fda_document, official_product_document, official_product_page, official_spec_candidate",15,0,32,0,10,22,8,1,1,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfPMN/pmn.cfm?ID=K242202,https://www.fotona.com/media/documents/aesthetics/fotona_dynamis_brochure_fotona_2_web.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K202172.pdf,company_ce_documents:5; official_search_excerpt_spec_candidate:4; eu_eudamed:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Galderma,18,,Dysport / Azzalure,AbobotulinumtoxinA,prod_a3fda2457621,REC_0211,pf_8b7695a51c11,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",15,0,89,0,49,40,7,1,1,30,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/125274s125lbl.pdf,https://www.galderma.com/sites/default/files/inline-files/Dysport-Aesthetic%20Product%20Monograph.pdf,https://scjdglj.ordos.gov.cn/zwgk_140666/fdzdgknr/tjsj_161747/202509/t20250903_3831909.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; registration_project_nmpa_master:1; official_regulator_record:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Galderma,18,,Restylane,Restylane (NASHA),prod_adc9f6304ad5,REC_0607,pf_0a320c553cc1,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page, official_spec_candidate",20,0,73,0,15,58,1,8,6,18,https://www.accessdata.fda.gov/cdrh_docs/pdf4/P040024S135D.pdf,https://www.galderma.com/us/sites/default/files/2020-09/90-34704-03%20Restylane%20eIFU.pdf,https://www.galderma.com/us/sites/default/files/2020-09/90-34704-03%20Restylane%20eIFU.pdf,company_ce_documents:5; ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_ifu_promoted:3,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Galderma,18,,Restylane,Restylane (OBT / XpresHAn),prod_4daac7e09ddb,REC_0608,pf_d3508c25e640,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page, official_spec_candidate",22,0,63,0,15,48,1,5,5,18,https://www.accessdata.fda.gov/cdrh_docs/pdf14/P140029S021D.pdf,https://www.galderma.com/us/sites/default/files/2020-09/90-34704-03%20Restylane%20eIFU.pdf,https://www.galderma.com/us/sites/default/files/2019-01/Restylane_Defyne_IFU.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; company_ce_documents:4; official_ifu_promoted:4,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Galderma,18,,Sculptra,Sculptra (PLLA),prod_7b1c90ea05cb,REC_0635,pf_90ae070d4ece,Injectables,Biostimulator,PLLA,PLLA,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page, official_spec_candidate",15,0,96,0,35,61,9,7,6,15,https://www.accessdata.fda.gov/cdrh_docs/pdf3/P030050S039B.pdf,https://www.galderma.com/,https://www.sculptrausa.com/sites/default/files/2023-09/Sculptra-e-IFU-USA.pdf,company_ce_documents:7; official_site_spec_candidate:5; ce_notified_body_certificate:3; official_ifu_promoted:2,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Hugel,9,,Letybo / Botulax,Letybo (LetibotulinumtoxinA),prod_d1a2783c56d8,REC_0395,pf_9aad1ea50338,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_page, official_spec_candidate, official_evidence_promoted",14,0,97,0,13,84,8,1,1,18,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761225s000lbl.pdf,https://hugel-aesthetics.com/,https://scjdglj.ordos.gov.cn/zwgk_140666/fdzdgknr/tjsj_161747/202509/t20250903_3831909.html,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; registration_project_nmpa_master:1; official_regulator_record:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Lumenis,13,,Lumenis,UltraPulse Alpha,prod_8e710476d4cf,REC_0980,pf_3cb3948c5ff3,EBD,Laser,CO2 Laser,CO2 Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",19,0,89,0,48,41,1,1,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K151331.pdf,https://lumenis.co.uk/solutions/aesthetic/products/,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K151331.pdf,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Lutronic / Cynosure Lutronic,10,,Lutronic,Genius,prod_67410421beb1,REC_1003,pf_edd3a3766a4a,EBD,Microneedling,RF Microneedling,RF Microneedling,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",15,0,41,0,9,32,0,1,1,15,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,https://marketing.cynosure.com/cynosure.lutronic.symposium-split.html,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,ce_notified_body_certificate:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2; fda_510k_gap_queue_official:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Lutronic / Cynosure Lutronic,10,,Lutronic,eCO2 Plus,prod_e298bdfe05b0,REC_1005,pf_3b69548a5e7a,EBD,Laser,CO2 Laser,CO2 Laser,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",14,0,44,0,17,27,3,1,1,6,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,https://www.cynosure.com/product/eco2-plus/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Merz,10,,Belotero,Belotero (Soft/Balance/Intense/Volume/Revive),prod_11d905db47ca,REC_0069,pf_f036d023bef0,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_evidence_promoted,"official_company_ifu, official_fda_document, official_product_document, official_product_page, official_spec_candidate",17,0,73,0,40,33,0,9,8,15,https://www.accessdata.fda.gov/cdrh_docs/pdf9/P090016c.pdf,https://eprint.merzaesthetics.co.uk/,https://www.belotero.com/app/uploads/2021/10/belotero-balance-plus-ifu-2020-12-03.pdf,ce_notified_body_certificate:5; company_official_ifu:4; official_company_ifu_promoted:4; official_search_excerpt_spec_candidate:4,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Merz,10,,Radiesse,Radiesse (+) / Hyperdilute,prod_7bdbe15c9ffd,REC_0590,pf_6b553481daa9,Injectables,Biostimulator,Calcium Hydroxylapatite,Calcium Hydroxylapatite,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",15,0,46,0,31,15,3,11,10,18,https://www.accessdata.fda.gov/cdrh_docs/pdf5/P050052S129A.pdf,https://radiesse.com/,https://radiesse.com/app/uploads/2024/04/instructions-for-use-radiesse-plus-lidocaine.pdf,ce_notified_body_certificate:6; official_regulator_record:5; official_site_spec_candidate:5; fda_pma_manual_official:4,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Merz,10,,Ultherapy,Ultherapy (超声刀),prod_4d3ed2d23540,REC_0718,pf_96969b13ec1e,EBD,HIFU,HIFU,HIFU,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page, official_spec_candidate",20,0,26,0,10,16,0,3,1,18,https://merz.critical.tw/prime,https://www.ultherapy.com.hk/certification/index.html,https://merzaesthetics.com/app/uploads/2024/09/1015107IFU-Rev-05-US-Ultherapy.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; company_ce_documents:3; official_ifu_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Merz,10,,Xeomin / Bocouture,Xeomin (IncobotulinumtoxinA),prod_4bda0a95d0de,REC_0772,pf_302bbd897684,Injectables,Neurotoxin,Botulinum Toxin A,Botulinum Toxin A,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",17,0,68,0,28,40,1,1,1,18,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/125360s0000TOC.html,https://www.xeominaesthetic.com/wp-content/uploads/2024/07/xeomin-pi-med-guide.pdf,https://scjdglj.ordos.gov.cn/zwgk_140666/fdzdgknr/tjsj_161747/202509/t20250903_3831909.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; registration_project_nmpa_master:1; official_regulator_record:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Sinclair Pharma,13,,Ellansé,Ellansé (S/M/L/E),prod_9cb07d6e2f08,REC_0223,pf_e36838373285,Injectables,Biostimulator,PCL,PCL,official_evidence_promoted,"official_company_ifu, official_product_document, official_product_page",11,0,18,0,1,17,0,5,5,15,https://ellanse.com/physicians/,https://ellanse.com/,https://ellanse.com/faq/patient-brochure-download/,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; company_official_ifu:3; official_company_ifu_promoted:3,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Sinclair Pharma,13,,Silhouette Soft,Silhouette Soft / InstaLift,prod_1d4a6ea8bb64,REC_0646,pf_6a62f752fac9,Injectables,Biostimulator,PLLA,PLLA,official_evidence_promoted,"official_company_certificate, official_company_ifu, official_product_document, official_product_page",13,0,9,0,3,6,0,2,2,18,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K163676.pdf,https://silhouette-soft.com/,https://silhouette-soft.com/faqs/,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; company_official_ifu:2; official_site_spec_candidate:2,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Sinclair Pharma,13,,Viora,Infusion,prod_4393f6dbcf0f,REC_0751,pf_e3562713f99f,EBD,Other EBD,Electroporation,Electroporation,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",15,0,23,0,11,12,0,1,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfPMN/pmn.cfm?ID=K090221,https://sinclair.com/uk/brands/energy-devices/infusion/,https://www.accessdata.fda.gov/cdrh_docs/pdf9/K090221.pdf,ce_notified_body_certificate:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2; fda_510k_gap_queue_official:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Venus Concept,9,,Venus BlissMAX,Venus BlissMAX,prod_f3fb159195fb,REC_0920,pf_1fd4ba34a8ae,EBD,Laser,Multi-Modality,Multi-Modality,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_evidence_promoted",15,0,3,0,0,3,0,1,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K220592.pdf,https://ir.venusconcept.com/news-releases/news-release-details/venus-concept-receives-new-fda-510k-clearance-venus-blissmax,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K220592.pdf,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Wontech,11,,HairBeam,HairBeam/HairBoom,prod_49a9c5d5acd1,REC_0945,pf_076db08d5be2,EBD,Laser,Lllt,Lllt,official_evidence_promoted,"official_fda_api, official_product_page",10,0,5,0,0,5,0,1,1,13,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfPMN/pmn.cfm?ID=K192425,https://www.prnewswire.com/news-releases/wontech-receives-fda-clearance-for-hairboom-air-300937678.html,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K192425,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_openfda_510k:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Wontech,11,,OLIGIO,OLIGIO/OLIGIO KISS,prod_094243b8e2bd,REC_0941,pf_af931bdccc8e,EBD,Radiofrequency,Monopolar RF,Monopolar RF,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate, official_evidence_promoted",13,0,55,0,16,39,2,1,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K221989,https://wontech.com/eng/about/history.php,https://www.accessdata.fda.gov/cdrh_docs/pdf22/K221989.pdf,official_search_excerpt_spec_candidate:4; ce_notified_body_certificate:3; company_ce_documents:2; fda_510k_gap_queue_official:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
P3,4,Wontech,11,,SANDRO DUAL,SANDRO DUAL,prod_8b55aef7732b,REC_0942,pf_0443213fe78e,EBD,Laser,Dual Wavelength,Dual Wavelength,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_evidence_promoted",10,0,31,0,0,31,0,1,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfPMN/pmn.cfm?ID=K200110,https://www.wtlaser.com/en/,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K200110.pdf,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5; fda_510k_gap_queue_official:1; official_fda_document_promoted:1,priority_company | has_review_leads,Keep as lower-priority monitoring item.
